"TaxaID","comment"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
1529450,"Culture cell line: BHK21  HF  Calu-3  A549  Hep-2  Caco-2  HRT-18G  Huh-7  Hela  HEK  NT2  RD  SF268  His-1  MDCK  MDBK  RK13  3T3  Dubca  LLC-MK2  Vero  VeroE6  CRFK  PK-15  RK3E  RMC DF-1  C6/36 cells"
44027,"Culture cell line: C6/36 (Aedes albopictus cells)"
1534467,"Culture cell line: C6/36 (Aedes albopictus cells)"
1534468,"Culture cell line: C6/36 (Aedes albopictus cells)"
31519,"Culture cell line: Madin-Darby bovine kidney (MDBK) cells"
39444,"Culture cell line:  MA104 cells"
1588765,"Source of isolation: human CSF"
1588766,"Source of isolation: human CSF"
1588761,"Source of isolation: human feces"
1588762,"Source of isolation: human feces"
1588763,"Source of isolation: sewage"
1589753,"Strain ATCC9545"
909207,"Culture cell line: C6/36 cells"
909207,"Culture cell line: C6/36 cells"
1586324,"Culture cell line: Swine testicle (ST) cells"
223359,"Laboratory host: Nicotiana tabacum\nVecter: Aleyrodidae"
223359,"Laboratory host: Nicotiana tabacum\nVecter: Aleyrodidae"
223359,"Laboratory host: Nicotiana tabacum\nVecter: Aleyrodidae"
223359,"Laboratory host: Nicotiana tabacum\nVecter: Aleyrodidae"
1435148,"Culture cell line: RD  HEp-2c cells"
1525377,"Culture cell line: PK-15 (Porcine Kidney cells) and Vero (African green monkey kidney cells)"
1525377,"Culture cell line: PK-15 (Porcine Kidney cells) and Vero (African green monkey kidney cells)"
1245464,"isolation_source=""intestinal content"""
11870,"Culture cell line: quail embryo cells"
12071,"Culture cell line: HeLa S3 (Human cells)"
2928746,"Strain: Escherichia coli HB101  S. melliferum Gl"
2928746,"Strain: Escherichia coli HB101  S. melliferum Gl"
12124,"Culture cell line: BHK21 (Baby hamster kidney cell)"
11093,"Culture cell line: Aedes aegypti mosquito cells"
12229,"Plant host:Tulipa x hybrida"
10506,"Strain NC64A"
94290,"sugarcane"
94290,"sugarcane"
100785,"Isolation: Diseased plants of tomato cv. Trust with severely reduced leaves and fruits received from a greenhouse tomato producer."
190064,"Culture cell line: CH-SAH cells"
190064,"Culture cell line: CH-SAH cells"
103603,"Synonym: Ophicephalus striatus"
2682836,"Putative host."
44562,"Nicotiana benthamiana"
44562,"Scindapsus aureus (pothos  Faro. Araceae)"
106962,"Cryphonectria parasitica"
223303,"pepper"
223303,"tomato"
223303,"tobacco"
223303,"tomatillo"
363745,"Culture cell line: chick embryo fibroblasts"
220340,"Vector: Bemisia argentifolli"
220340,"Vector: Bemisia argentifolli"
220340,"Vector: Bemisia argentifolli"
220340,"Vector: Bemisia argentifolli"
220340,"Vector: Bemisia argentifolli"
220340,"Vector: Bemisia argentifolli"
220340,"Vector: Bemisia argentifolli"
220340,"Vector: Bemisia argentifolli"
46014,"Strain: A. laidlawii K2"
2169971,"Culture cell line: sheep choroid plexus cells"
12104,"Culture cell line: Hela  BHK-21 cells"
12104,"Culture cell line: Hela  BHK-21 cells"
12104,"Culture cell line: Hela  BHK-21 cells"
11788,"Culture cell line: NIH/3T3 cells"
10564,"Culture cell line: NIH 3T3 cells"
10564,"Culture cell line: NIH 3T3 cells"
196399,"arabis mosaic virus"
31711,"Arabidopsis thaliana"
31711,"Cardamine lilacina"
31711,"Iberis coronaria"
10680,"Enterobacteria phage P2 is the helper of P4."
2898540,"L. lactis IL1403"
35286,"Hordeum vulgare L. cv. 'Larker'"
35286,"Bambusa oldhamii Munro"
10826,"Panicum maximum"
39046,"cassava Manihot esculenta  Crantz"
10497,"Culture cell line: Vero cells"
10796,"PMID:8642680"
47669,"N. benthamiana"
40270,"striped snakehead"
47736,"Nicotiana clevelandii"
11020,"Culture cell line: Vero cells"
11020,"Laboratory host: Mus musculus(mouse)"
56144,"Deltapapillomavirus 3 is Ovine papillomavirus 1."
56879,"oat Avena sativa ""Rodney"""
56879,"Hordeum vulgare"
130328,"chickens"
45224,"Allium porrum"
207343,"cattle"
11867,"Culture cell line: chick embryo fibroblasts"
2789016,"Escherichia coli strain GM-1"
10815,"Vector: Bemisia tabaci"
10815,"Vector: Bemisia tabaci"
10815,"Vector: Bemisia tabaci"
10815,"Vector: Bemisia tabaci"
10815,"Vector: Bemisia tabaci"
10815,"Vector: Bemisia tabaci"
10815,"Vector: Bemisia tabaci"
10815,"Vector: Bemisia tabaci"
10815,"Vector: Bemisia tabaci"
10815,"Vector: Bemisia tabaci"
10835,"Laboratory host: Nicotiana tabacum\nVecter: Aleyrodidae"
10835,"Laboratory host: Nicotiana tabacum\nVecter: Aleyrodidae"
10835,"Laboratory host: Nicotiana tabacum\nVecter: Aleyrodidae"
10835,"Laboratory host: Nicotiana tabacum\nVecter: Aleyrodidae"
73497,"Sphaeropsis sapinea  Sphaeropsis sapinea CMW4254"
73498,"Sphaeropsis sapinea  Sphaeropsis sapinea CMW4254"
85652,"Lepidoptera (moths and butterflies)"
51034,"Sida santaremensis"
51034,"Sida santaremensis"
223307,"tomato"
223307,"tomato"
2169985,"Vector: Rhopalosiphum padiaphids"
228582,"Vector."
222459,"okra"
28321,"The natural host of AmEPV is the red hairy caterpillar\nAmsacta mooreAmsacta moorei."
35252,"Culture cell line: MDBK bovine epithelial kidney cells"
11047,"Culture cell line: Hela cells"
11047,"Culture cell line: Hela cells"
46448,"horseradish (RefSeq note)"
46448,"RefSeq note"
145579,"Strain: HI 109"
2679898,"Bacillus sp. G1R"
2679898,"B. subtilis strain GR1"
45370,"Culture cell line: PK-15 (porcine kidney cell)"
127441,"Vector: Aphis craccivora Koch"
127441,"Vector: Aphis craccivora Koch"
127441,"Vector: Aphis craccivora Koch"
131082,"Cultivar: Beta vulgaris cv Trestel"
223337,"Isolation: Three N. tabacum cultivars exhibiting class II leaf curl were studied."
223337,"Intection test: N. benthamiana exhibits severe leaf curl symptoms."
76875,"Megakepasma erythrochlamys => Megaskepasma erythrochlamys"
76875,"Megakepasma erythrochlamys => Megaskepasma erythrochlamys"
362398,"Saccharum officinarum"
362398,"sugarcane"
176652,"Culture cell line: CF-124 cells"
12049,"soybeans"
49964,"Myxococcus xanthus strain DK883"
173707,"Host strain: Streptococcus pyogenes NIH1"
134386,"Vector: Bemisia tabaci "
12232,"Laboratory host: Cucurbita pepo"
35343,"Pseudomonas aeruginosa strain PA158"
33771,"strain Ch2"
107324,"Species: Nicotiana edwardsonii (N. glutinosa & N. clevelandii)"
174178,"sweet orange  Citrus sinensis"
174178,"pummelo"
174178,"sour orange"
174178,"Rangpur lime"
185750,"Vector: Bemisia tabaci"
186165,"Euprosterna elaeasa => Euprosterna elaea"
12319,"birches"
12319,"Cucumis sativus L. var. Lemon"
12319,"hazelnuts"
12319,"birches"
12319,"Cucumis sativus L. var. Lemon"
12319,"hazelnuts"
1980456,"Culture cell line: Vero E6 cells"
1980456,"Culture cell line: Vero E6 cells"
1980456,"Culture cell line: Vero E6 cells"
1980456,"Culture cell line: Vero E6 cells"
1980456,"Culture cell line: Vero E6 cells"
1980456,"Culture cell line: Vero E6 cells"
37961,"Atkinsonella hypoxylon strain 2H"
37961,"Atkinsonella hypoxylon strain 2H"
156690,"Cultivar: Beta vulgaris cv Trestel"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12260,"Vector: Cerotoma trifurcata"
12144,"N. benthamtana"
12144,"Cymbidium spp."
12144,"N. clevelandii"
191032,"Vector: Rhopalosiphum padi"
40282,"Cryphonectria parasitica"
186637,"Eupatorium makinoi"
31742,"Johnsongrass mosaic virus (JGMV) infects monocotyledonous plant species."
45237,"Helminthosporium victoriae => Helminthosporium victoriae F. Meehan & H.C. Murphy  1946"
180587,"Honeysuckle"
111970,"Generation of biologically active in vitro transcripts of the virus and its infectivity for systemic host plants was confirmed."
111970,"Generation of biologically active in vitro transcripts of the virus and its infectivity for systemic host plants was confirmed."
111970,"Generation of biologically active in vitro transcripts of the virus and its infectivity for systemic host plants was confirmed."
111970,"Generation of biologically active in vitro transcripts of the virus and its infectivity for systemic host plants was confirmed."
111970,"Generation of biologically active in vitro transcripts of the virus and its infectivity for systemic host plants was confirmed."
111970,"Generation of biologically active in vitro transcripts of the virus and its infectivity for systemic host plants was confirmed."
111970,"Generation of biologically active in vitro transcripts of the virus and its infectivity for systemic host plants was confirmed."
111970,"Generation of biologically active in vitro transcripts of the virus and its infectivity for systemic host plants was confirmed."
111970,"Generation of biologically active in vitro transcripts of the virus and its infectivity for systemic host plants was confirmed."
12907,"Viroids were detected by molecular hybridization of dot spots and Northern blots."
53193,"The viroid was transmitted to viroid-free Iresine herbstii plants of the cultivar 'Aureoreticulata' by mechanical inoculation. Infected plants did not develop any symptoms but viroid infection was confirmed."
51354,"Sorghum halepense"
51354,"Zea mays L."
172391,"Virus strain: BA-Se1. Isolation: Tomato (Lycopersicon esculentum) plants showing begomovirus-like symptoms collected in fields located in several states of Brazil (from 1994 to 1999)."
172391,"Infection test: Experimentally  this begomovirus infects a range of different host plants  including N. benthamiana and petunia."
172391,"Infection test: Experimentally  this begomovirus infects a range of different host plants  including N. benthamiana and petunia."
172391,"Isolation: Tomato (Lycopersicon esculentum) plants showing begomovirus-like symptoms collected in fields located in several states of Brazil (from 1994 to 1999)."
172391,"Infection test: Experimentally  this begomovirus infects a range of different host plants  including N. benthamiana and petunia."
172391,"Infection test: Experimentally  this begomovirus infects a range of different host plants  including N. benthamiana and petunia."
31750,"Christie's Nicotiana hybrid"
31750,"Christie's Nicotiana hybrid"
91753,"Inferred from the name of the virus. Vector: Myzus persicae  Aphis gossypii."
192452,"Gramineae"
192021,"Chicory yellow mottle virus => virus"
192021,"Chicory"
12263,"melon => Cucumis melo"
12263,"melon => Cucumis melo"
123735,"No symptom of disease."
123735,"No systemic infection."
47838,"Inferred from the virus name."
94700,"Dicliptera sexangularis"
94700,"Dicliptera sexangularis"
51336,"Not sure. REP_CALCV (UniProt)"
167927,"Sugarcane"
167927,"Sugarcane"
12899,"The viroid known as coleus blumei viroid A1 (also referred to as coleus blumei viroid 4-1  isolated from C.blumei cv. Ruhm von Luxemburg) derives from a chimeric cDNA construct generated\nin the laboratory  thus representing a synthetic viroid that will not be included in future viroid classification."
51336,"Not sure. REP_CALCV (UniProt)"
220608,"Virus strain: ITmLCV. Isolation: A leaf curl-affected tomato plant from Bangalore  southern India; it was transmitted initially by a single whitefly (Bemisia tabaci)."
192022,"Chicory yellow mottle virus => virus"
172314,"Suckling mice inoculated with the virus died in 3–5 days. The virus is a suspected human pathogen."
47001,"Rabbit"
161675,"Culture cell line: Vero cells\nLaboratory host: house mouse"
161675,"Culture cell line: Vero cells\nLaboratory host: house mouse"
161675,"Culture cell line: Vero cells\nLaboratory host: house mouse"
40640,"Pepper (C. annuum cv. RNaky)"
40640,"Samsun nn  Nicotiana tabacum cultivar"
40640,"Pentland Crown  Solanum tuberosum cultivar"
40640,"potato clone ‘A6’ (S. demissum × S. tuberosum ‘Aquila’)"
12199,"Vector: cowpea aphid"
198608,"trichomonas vaginalis"
169696,"Vector: Bemisia tabaci"
169696,"Vector: Bemisia tabaci"
169696,"Vector: Bemisia tabaci"
223301,"tomato"
223301,"tobacco"
223301,"tomatillo"
223282,"Lima bean ‘Henderson Bush’"
223282,"Phaseolus vulgaris (Bean ‘Red Kidney’  ‘Tender Pod’  ‘Top Crop’)"
223282,"Lima bean ‘Henderson Bush’"
223282,"Phaseolus vulgaris (Bean ‘Red Kidney’  ‘Tender Pod’  ‘Top Crop’)"
223284,"Soybean ‘Bush Shell’"
223284,"Lima bean ‘Henderson Bush’"
223284,"Phaseolus vulgaris (Bean ‘Red Kidney’  ‘Tender Pod’  ‘Top Crop’)"
223284,"Soybean ‘Bush Shell’"
223284,"Lima bean ‘Henderson Bush’"
223284,"Phaseolus vulgaris (Bean ‘Red Kidney’  ‘Tender Pod’  ‘Top Crop’)"
223301,"tomato"
223301,"tobacco"
223301,"tomatillo"
51369,"Lactobacillus casei ATCC 393"
81931,"The SPCSV isolate belongs to serotype East Africa 2 (EA2)  isolated in Mpigi district  Uganda  maintained in the sweet potato cultivar Tanzania  then in highly susceptible host species I. setosa."
81931,"The SPCSV isolate belongs to serotype East Africa 2 (EA2)  isolated in Mpigi district  Uganda  maintained in the sweet potato cultivar Tanzania  then in highly susceptible host species I. setosa."
12286,"Culture cell line: Drosophila melanogaster cells"
12286,"Culture cell line: Drosophila melanogaster cells"
12286,"Culture cell line: Drosophila melanogaster cells"
46839,"Culture cell line:BHK-21"
46839,"Culture cell line:BHK-21"
46839,"Culture cell line:BHK-21"
223305,"chilli pepper"
185639,"Vector: Tenebrio molitor  Zophobas morio"
185639,"Vector: Tenebrio molitor  Zophobas morio"
43685,"L. lactis subsp. cremoris R1"
37733,"almond"
37733,"Sour cherry"
37733,"almond"
37733,"Sour cherry"
194965,"Culture cell line: Vero cells  Hela cells"
194965,"Culture cell line: Vero cells  Hela cells"
194965,"Culture cell line: Vero cells  Hela cells"
196375,"sugar beet"
196375,"Tetragonia expansa"
196375,"Physalis florisana => Physalis floridana"
1176484,"Culture cell line: MCM-B2 cells"
278069,"Virus strain: Y36beta."
219299,"pepper"
219299,"tomato"
219299,"pepper"
219299,"tomato"
186153,"Pseudomonas phi 13 is a dsRNA virus and different from Staphylococcus phage 13."
191460,"Sida santaremnensis => Sida sp."
225752,"Isolated from field in breeding line GA90-16  then scions grafted to I. setosa  then graft-inoculations to I. aquatica  then graft inoculation to I. nil (L.) Roth. cv Scarlet O'Hara (SO)."
223324,"pumpkin"
223324,"pumpkin"
100755,"sweet potato\nI. batatas cvs. Beauregard  TIB-8  Tanzania  No. 29 and W-285"
100755,"Ipomoea pupurea => Ipomoea purpurea"
100755,"Ipomoea tiliaceae => Ipomoea tiliacea"
100755,"Ipomoea fistulosa"
222474,"squash"
223332,"Tomato"
223313,"Phaseolus vulgaris L."
223313,"Lycopersicon esculentum M."
223313,"“Nicotiana tabacum L. cv. Xanthi”   “Nicotiana tabacum L. cv. Samsun Datura stramonium L.”"
223313,"Nicotiana benthamiana D."
223313,"Sida rhombifolia"
223313,"Malva parviflora L."
223316,"Nicotiana benthamiana"
223316,"Sida rhombifolia"
223316,"Nicotiana benthamiana"
223316,"Sida rhombifolia"
